codigo,data,numero,tipo,cod_sessao,fase_sessao,num_orador,nome_orador,partido_orador,uf_orador,hora_inicio_discurso,indexacao,num_quarto,num_insercao,text,doc_id
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,General Girão,PL,RN,29/04/2025 17:12:00,"Deputado federal,Unidade de Terapia Intensiva (UTI),Rio Grande do Norte,Ex-presidente da República,Partido Liberal (PL),Tratamento de saúde,Profissional de saúde
Poder Judiciário,Ministério Público Federal (MPF),Investigação criminal,Consórcio público,Região Nordeste,Governador,Esquerda política,Compra,Ventilador pulmonar,Pandemia do Coronavírus,Ex-presidente da República,Partido Liberal (PL),Política de saúde,Saúde pública,punição,Empresa",4325354,1,"O Deputado relatou ter passado quase três semanas internado na Unidade de Terapia Intensiva (UTI) no Rio Grande do Norte, após contrair uma infecção bacteriana, e agradeceu à equipe do Hospital Rio Grande pelo atendimento recebido, destacando também a presença do ex-Presidente Jair Bolsonaro na mesma unidade de saúde. Ademais, criticou a lentidão do Poder Judiciário e do Ministério Público Federal diante da ausência de responsabilização do Consórcio Nordeste pela compra frustrada de respiradores durante a pandemia do coronavírus. Além disso, ressaltou que o Governo Bolsonaro adquiriu todas as vacinas e repassou os recursos aos Estados e Municípios, e acusou os Governadores da Esquerda de desviarem esses recursos. Por fim, condenou o pagamento antecipado de quase R$ 50 milhões à empresa HempCare e cobrou investigações eficazes e punição aos envolvidos.",BC_4325354_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Flávio Nogueira,PT,PI,29/04/2025 17:16:00,"Ministro de Estado da Justiça e Segurança Pública,Comissão de Segurança Pública e Combate ao Crime Organizado (CSPCCO),Audiência pública (processo legislativo),Proposta de Emenda à Constituição,Segurança pública,Tráfico de arma,Criminalidade,Fronteira,Política de segurança pública,Governador,oposição,Diálogo político",4325369,1,"O Deputado elogiou a participação do Ministro da Justiça e Segurança Pública, Ricardo Lewandowski, na Comissão de Segurança Pública, apontando sua postura serena e o diálogo produtivo com os Parlamentares. Ademais, ressaltou que a Proposta de Emenda à Constituição (PEC) nº 18, de 2025, que trata da competência dos entes da federação sobre a segurança pública, não pertence a um Governo específico, mas constitui uma política de Estado que visa tratar a segurança como um tema nacional. Além disso, criticou a ausência de uma coordenação federal efetiva e defendeu a criação de protocolos nacionais para o enfrentamento do tráfico de armas e da criminalidade nas fronteiras. Adicionalmente, sublinhou a necessidade de reforço policial em áreas estratégicas, como aeroportos e divisas. Enalteceu ainda a contribuição de Governadores, inclusive da Oposição, no debate da proposta. Por fim, manifestou apoio à aprovação da PEC, com o objetivo de instituir um Programa Nacional de Segurança Pública.",BC_4325369_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Lenir de Assis,PT,PR,29/04/2025 17:20:00,"Contrato administrativo,Concessão (administração pública),Rodovia,Paraná,Governo federal,Presidente da República,Governo estadual,Oposição política,Londrina (PR),Apucarana (PR),Ponta Grossa (PR),Rodovia federal,Rodovia estadual,Município,Deputada federal,Atuação parlamentar,Segurança viária,Infraestrutura",4325372,1,"A Deputada celebrou a assinatura dos contratos de concessão das rodovias do Paraná, realizada no Palácio do Planalto, destacando o investimento de 36 bilhões de reais por parte do Governo Federal. Ressaltou que o Presidente Lula priorizou o desenvolvimento do País ao estabelecer parcerias com os Governos Estaduais, independentemente de suas orientações políticas. Enfatizou que Londrina (PR), Apucarana (PR) e Ponta Grossa (PR) estão entre as cidades contempladas, abrangendo mais de 2.200 quilômetros de rodovias federais e estaduais em mais de cinquenta Municípios. Por fim, informou estar acompanhando o andamento do Lote 4, que contempla o contorno leste de Londrina (PR), reiterando o compromisso com a segurança viária e com o fortalecimento da infraestrutura regional.",BC_4325372_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Ismael,PSD,SC,29/04/2025 17:20:00,"Plano Nacional de Políticas sobre Drogas,Conselho Nacional de Políticas sobre Drogas (Conad),Comunidade terapêutica,Presidente,Frente parlamentar,Crença religiosa,tratamento,Dependente químico,Acolhimento (saúde),Tratamento de saúde,Dependência química,Política de saúde,Saúde pública",4325373,1,"O Deputado criticou o Plano Nacional de Políticas sobre Drogas, reprovando a decisão do Conselho Nacional de Políticas sobre Drogas (Conad) de suprimir a espiritualidade das comunidades terapêuticas. Ademais, sustentou, na condição de Presidente da Frente Parlamentar em Defesa das Comunidades Terapêuticas, a importância da fé no processo de recuperação de dependentes químicos e ressaltou sua trajetória de três décadas na causa, inclusive com a fundação do Centro Terapêutico Vida. Além disso, destacou que 95,6% das comunidades terapêuticas brasileiras utilizam a espiritualidade como eixo central de acolhimento, conforme dados da Fundação Instituto de Pesquisa Econômica Aplicada (IPEA), e citou exemplos dos Estados Unidos para reforçar a eficácia desse modelo. Adicionalmente, reafirmou que a espiritualidade é liberdade e instrumento de cura, e defendeu que o tratamento seja integral, respeitoso e adaptado à realidade de cada pessoa. Por fim, reiterou o papel redentor dessas instituições na vida de milhares de famílias brasileiras.",BC_4325373_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Junio Amaral,PL,MG,29/04/2025 17:24:00,"Fraude,Aposentado,Instituto Nacional do Seguro Social (INSS),Governo federal,Presidente da República,incompetência,Corrupção
Prefeito,São Francisco (MG),Aposentado,Pensionista,repasse,Deputado federal,Atuação parlamentar",4325377,1,"O Deputado criticou o Governo Lula pela fraude ocorrida contra os aposentados do Instituto Nacional do Seguro Social (INSS), apontando corrupção e incompetência. Ademais, destacou que a indignação dos aposentados se estende além do âmbito federal, citando o caso do Município de São Francisco (MG), um dos piores Índices de Desenvolvimento Humano (IDH) do Estado, onde o Prefeito Paulo Miguel teria deixado de realizar repasses obrigatórios, transferindo aos aposentados a responsabilidade por essa omissão. Além disso, enfatizou que, em uma cidade com apenas 10% da população em empregos formais, o desrespeito atinge toda a comunidade. Por fim, colocou-se à disposição para defender os moradores da região e lutar por soluções justas.",BC_4325377_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Otoni de Paula,MDB,RJ,29/04/2025 17:28:00,"Deputado federal,Autor (proposição legislativa),Projeto de lei ordinária,Cores,Bandeira Nacional,Uniforme (vestuário),Seleção Brasileira de Futebol,Esquerda política,Confederação Brasileira de Futebol (CBF)",4325388,1,"O Deputado anunciou a apresentação do Projeto de Lei nº 1.945, de 2025, que determina a obrigatoriedade do uso das cores oficiais da Bandeira Nacional nos uniformes, agasalhos e equipamentos das seleções esportivas brasileiras e do serviço público federal. Ademais, sustentou que não permitirá que a Esquerda altere as cores do uniforme da seleção brasileira, afirmando que a sua proposição busca impedir modificações no estatuto da Confederação Brasileira de Futebol (CBF) nesse sentido.",BC_4325388_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Reinhold Stephanes,PSD,PR,29/04/2025 17:28:00,"Governo federal,Corrupção,Desconto,Pensionista,Benefício previdenciário,Aposentado,Imprensa,Ministro de Estado,Previdência social,Medida provisória,Contribuição sindical,Filho,Ministro de Estado da Justiça e Segurança Pública,Irmão,Presidente da República,Sindicato",4325389,1,"O Deputado criticou o Governo Lula pelo escândalo bilionário envolvendo descontos indevidos em benefícios de aposentados e pensionistas, estimando o desvio em quase 7 bilhões de reais em pouco mais de dois anos. Ademais, denunciou que idosos, mesmo após décadas de contribuição, estariam sendo lesados com descontos mensais de até 100 reais, e atribuiu responsabilidade à conivência de funcionários e autoridades do Governo. Além disso, cobrou a atuação da imprensa e questionou a permanência do Ministro Carlos Lupi no cargo. Adicionalmente, ressaltou que, no passado, a Medida Provisória (MPV) nº 873, de 2019, que tratava de contribuição sindical, dificultava esse tipo de prática. Reprovou ainda o envolvimento do irmão do Presidente da República e do filho do Ministro da Justiça com os sindicatos beneficiados pelas fraudes. Por fim, classificou o episódio como vergonhoso e cobrou punições.",BC_4325389_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Bohn Gass,PT,RS,29/04/2025 17:32:00,"Reunião,Central sindical,Brasília (DF),Presidente da República,Direito do trabalho,Rio Grande do Sul,Governo federal,Crescimento econômico,Geração de emprego,Reajuste salarial,Política salarial,Salário mínimo,Projeto de lei ordinária,Isenção tributária,Imposto de renda,Tributação,População rica,Homenagem,Dia do Trabalho,Militante político,Três Coroas (RS)",4325393,1,"O Deputado celebrou a caravana de centrais sindicais em Brasília (DF) para reafirmarem pautas trabalhistas e participarem de reunião com o Presidente Lula e saudou os representantes dos trabalhadores que vieram da Região Noroeste do Rio Grande do Sul. Ressaltou a importância do crescimento econômico com geração de empregos sob o Governo Lula e defendeu a valorização salarial com reajustes acima da inflação, criticando as perdas salariais nos Governos Temer e Bolsonaro. Enalteceu o aumento do salário mínimo previsto na Lei de Diretrizes Orçamentárias (LDO) e o impacto positivo sobre o consumo e a economia. Ademais, apoiou o Projeto de Lei nº 1.087, de 2025, que estabelece isenção do Imposto de Renda para quem ganha até cinco mil reais, defendendo maior tributação sobre os mais ricos. Por fim, considerou essa agenda uma justa homenagem ao Dia do Trabalhador e saudou a presença de Eduardo Manique em Brasília (DF), liderança de Três Coroas (RS).",BC_4325393_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Emidinho Madeira,PL,MG,29/04/2025 17:36:00,"Política de segurança pública,Área rural,Cafeicultura,Minas Gerais,Espírito Santo (Estado),Paraná,Rondônia,Preço,Café,Organização criminosa,Furto,Delegacia de polícia,Deputado federal,Atuação parlamentar,Governador,São Paulo (Estado),Profissional da segurança pública,Reunião,Produtor rural,Carmo do Rio Claro (MG)",4325398,1,"O Deputado destacou a importância da segurança no campo, especialmente nas regiões cafeeiras de Minas Gerais, Espírito Santo, Paraná, Rondônia e outros Estados. Ressaltou que, embora o preço do café esteja alto, os cafeicultores enfrentam desafios como a seca e a baixa produção por hectare, além de quadrilhas de furto. Enfatizou seu trabalho realizado nos últimos cinco anos para implantar delegacias rurais em cidades de Minas Gerais, com o apoio do Governo Estadual, e mencionou que o projeto será expandido para outras regiões, incluindo o Estado de São Paulo, pelo Governador Tarcísio de Freitas. Por fim, agradeceu aos profissionais de segurança pública e convidou os produtores rurais para participarem de reunião com o Parlamentar em Carmo do Rio Claro (MG), visando garantir uma safra segura.",BC_4325398_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Armando,PL,SC,29/04/2025 17:40:00,"Deputado federal,Secretário Estadual,Defesa civil,Santa Catarina,Vice-líder,Governo,Ex-presidente da República,Partido Liberal (PL),Oposição política
anistia,Ato antidemocrático,Preso político
Comissão Parlamentar de Inquérito (CPI),Fraude,Instituto Nacional do Seguro Social (INSS),punição
Homenagem,Joinville (SC),Capital Nacional da Dança
Deputado federal,Atuação parlamentar,Santa Catarina,Forças Armadas,Política de segurança pública,Plano Nacional de Educação (PNE),Comissão de Educação (CE)",4325400,1,"O Deputado celebrou seu retorno à Câmara dos Deputados, após exercer a função de Secretário de Estado da Proteção e Defesa Civil de Santa Catarina, onde atuou na prevenção de desastres. Ademais, recordou sua atuação como Vice-Líder do Governo Bolsonaro, ressaltando as dificuldades enfrentadas diante da Oposição. Além disso, defendeu a anistia para os manifestantes dos atos antidemocráticos de 8 de janeiro de 2023, apontando injustiças sofridas por presos políticos e a necessidade de revisão desse debate. Adicionalmente, destacou sua adesão ao pedido de instalação de uma Comissão Parlamentar de Inquérito (CPI) para apurar fraudes no Instituto Nacional do Seguro Social (INSS), defendendo a punição aos responsáveis. Afirmou ainda seu compromisso com a segurança pública, com a valorização das Forças Armadas e com a representação da população de Santa Catarina. Por fim, homenageou a cidade de Joinville (SC), Capital Nacional da Dança, e afirmou que contribuirá para a construção do novo Plano Nacional de Educação, na Comissão de Educação.",BC_4325400_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Padre João,PT,MG,29/04/2025 17:40:00,"Trabalhador,Política pública,Direito do trabalho,Deputado federal,Atuação parlamentar,Romaria,Lamim (MG)",4325401,1,"O Deputado saudou os trabalhadores do campo e da cidade, exaltando sua contribuição essencial nas áreas da saúde, do meio ambiente, da produção de alimentos, da indústria e da proteção social. Ademais, reafirmou a importância de políticas públicas que assegurem dignidade à classe trabalhadora, destacando seu papel fundamental na construção de uma sociedade mais justa para todas as faixas etárias. Por fim, anunciou sua participação na Romaria dos Trabalhadores e Trabalhadoras, em Lamim (MG), a fim de reafirmar seu compromisso com a defesa dos direitos laborais.",BC_4325401_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Reginaldo Lopes,PT,MG,29/04/2025 17:44:00,"Proposta de Emenda à Constituição,Constituição Federal (1988),Direitos sociais,redução,Jornada de trabalho,Audiência pública,Inovação tecnológica
Inteligência artificial,Alemanha,Embaixada estrangeira,União Europeia (UE),regulamentação,Tecnologia,Qualidade de vida",4325403,1,"O Deputado anunciou a realização de uma audiência pública sobre Proposta de Emenda à Constituição nº 221, de 2019, altera o Art. 7º inciso XII da Constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos, com o objetivo de distribuir os ganhos de produtividade e inovação tecnológica com os trabalhadores. Em seguida, agradeceu à Embaixada da Alemanha, à Comunidade Europeia, ao Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa (IDP) e ao Prof. Walter pelo diálogo promovido sobre a regulamentação da inteligência artificial, destacando o papel da tecnologia na geração de produtividade e melhoria da qualidade de vida.",BC_4325403_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Alberto Fraga,PL,DF,29/04/2025 17:44:00,"Uniforme esportivo,Vermelho,Confederação Brasileira de Futebol (CBF),Futebol,Ideologia política",4325404,1,"O Deputado criticou a proposta de mudança da camisa da Seleção Brasileira para a cor vermelha, classificando a ideia como um “absurdo” e uma “estupidez”. Alegou que a suposta repercussão negativa, inclusive entre comentaristas esportivos, evidencia o descontentamento com a iniciativa. Também questionou a legitimidade da atual gestão da Confederação Brasileira de Futebol (CBF), alegando que o Presidente da entidade foi mantido no cargo por meio de um acordo com envolvimento de uma pessoa supostamente inapta cognitivamente. Ressaltou que futebol é algo sério no Brasil e trocar a tradicional camisa amarela por uma vermelha tem conotações ideológicas, o que agrava ainda mais a situação. Finalizou com um apelo ao Presidente da CBF, Ednaldo Rodrigues, para que “crie juízo”, sob pena de perder o cargo.",BC_4325404_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Adriana Ventura,NOVO,SP,29/04/2025 17:44:00,"Dança,Data comemorativa,Dia,Homenagem,Poesia,Artes
Governo federal,Escola pública,Corrupção,Instituto Nacional do Seguro Social (INSS),Aposentadoria,Recursos públicos",4325405,1,"A Deputada celebrou o Dia Internacional da Dança, homenageando o Festival de Dança de Joinville (SC), reconhecido como o maior do mundo. Citou o poema “Eu louvo a dança”, de Santo Agostinho, exaltando a arte como expressão integral do ser humano. Também destacou o projeto Mestres da Dança, que visa preservar a memória dos grandes nomes da dança brasileira, dedicando uma homenagem especial a Tatiana Leskova, com 102 anos, e a Ady Addor, ex-primeira bailarina do American Ballet Theatre e sua mestra pessoal. Em seguida, criticou o Governo Lula por supostos escândalos de má gestão e corrupção, citando nomeações com altos salários, dados inflados sobre conectividade nas escolas e o aumento bilionário de descontos indevidos em aposentadorias via Instituto Nacional do Seguro Social (INSS), cobrando responsabilização e condenando o uso populista de dinheiro público.",BC_4325405_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Lenir de Assis,PT,PR,29/04/2025 17:48:00,"Lei Aldir Blanc 2 (2022),Cultura (artes),Geração de emprego,Orçamento,Ajuste fiscal,Ministro de Estado da Fazenda,Oposição política",4325410,1,"A Deputada celebrou a aprovação da nova Lei Aldir Blanc como uma vitória expressiva para a cultura brasileira, destacando seu papel no fomento à produção artística, especialmente no setor audiovisual, e sua contribuição para a geração de emprego e renda sem comprometer o orçamento federal. Por fim, elogiou a articulação parlamentar favorável à medida, alinhada ao ajuste fiscal promovido pelo Ministro da Fazenda, Fernando Haddad, e criticou a resistência da oposição, acusando-a de desvalorizar a cultura ao tentar barrar a proposta.",BC_4325410_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Neto Carletto,AVANTE,BA,29/04/2025 17:48:00,"Comissão Parlamentar de Inquérito (CPI),Instituto Nacional do Seguro Social (INSS),Polícia Federal (PF),investigação,Aposentado
Agente de saúde pública,Aposentadoria especial
Eunápolis (BA),Aniversário de emancipação política,Homenagem,Administração municipal
Governador,Bahia,Milagres (BA),Vaqueiro",4325411,1,"O Deputado anunciou sua assinatura em apoio à criação da Comissão Parlamentar de Inquérito (CPI) do Instituto Nacional do Seguro Social (INSS), diante das investigações da Polícia Federal (PF) sobre o desvio de mais de R$ 6 bilhões da instituição. Destacou a necessidade de apurar responsabilidades e proteger os direitos dos aposentados. Também mencionou sua participação, ao lado do Governador Jerônimo Rodrigues, em visita ao Município de Milagres (BA), ressaltando a importância da Festa dos Vaqueiros e o fortalecimento dos compromissos políticos locais. Expressou apoio à mobilização dos agentes de saúde que reivindicam aposentadoria especial; e, por fim, celebrou o aniversário de emancipação política de Eunápolis (BA), criticando a atual gestão municipal pelo descaso nos serviços públicos, apesar da chegada de mais de R$ 100 milhões aos cofres da cidade.",BC_4325411_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Tadeu Veneri,PT,PR,29/04/2025 17:56:00,"Instituto Nacional do Seguro Social (INSS),Aposentado,Comissão Parlamentar de Inquérito (CPI),Confederação Nacional dos Trabalhadores na Agricultura (CONTAG),Operação Lava Jato,União da Vitória (PR)",4325416,1,"O Deputado repudiou as tentativas de responsabilizar exclusivamente o atual Governo pelo escândalo de fraudes no Instituto Nacional do Seguro Social (INSS), afirmando que os desvios começaram em 2019, durante a gestão de Jair Bolsonaro, quando foram liberadas associações sem critérios e sem fiscalização. Destacou que apenas a Confederação Nacional dos Trabalhadores na Agricultura (CONTAG) compareceu à convocação para prestar esclarecimentos, enquanto as demais entidades envolvidas se ausentaram. Defendeu uma investigação rigorosa, mas criticou o que chamou de tentativa de criar uma narrativa seletiva, similar à da Lava Jato. Além disso, denunciou o sucateamento do INSS sob o Governo anterior, com a perda de 8 mil funcionários e a falta de peritos, como na região de União da Vitória (PR), sem atendimento há dois anos. Finalizou pedindo responsabilidade e investigação ampla, rebatendo a ideia de que os problemas começaram apenas em 2023.",BC_4325416_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Bruno Farias,AVANTE,MG,29/04/2025 17:56:00,"Suplente de senador,Câmara dos Deputados
Ex-deputado federal,Secretário Estadual,Minas Gerais,Câmara dos Deputados",4325417,1,"O Deputado registrou a visita à Câmara dos Deputados do suplente de Senador, Castellar, e do ex-Deputado Federal, Marcelo Aro, atual Secretário de Governo de Minas Gerais. Destacou o trabalho de Aro em pautas de inclusão e expressou apoio à sua trajetória política, afirmando acreditar que ele será o próximo Senador por Minas Gerais.",BC_4325417_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Bibo Nunes,PL,RS,29/04/2025 18:00:00,"Ex-presidente da República,Unidade de Terapia Intensiva (UTI),Intimação,Manifestação pública,Brasília (DF),Congresso Nacional,Ato antidemocrático,Tentativa (crime),Golpe de Estado,Vandalismo,depredação,Direita política",4325421,1,"O Deputado convocou a população para participar de uma marcha pacífica em Brasília (DF), no próximo dia 7 de maio, com saída às 16h da Torre de TV em direção ao Congresso Nacional. Explicou que o ato teria como objetivo prestar apoio ao ex-Presidente Jair Bolsonaro, criticando sua intimação judicial enquanto esteve internado na Unidade de Terapia Intensiva (UTI), além de homenagear vítimas relacionadas ao 8 de janeiro, como Débora ""do batom"" e Clezão. Por fim, afirmou que o movimento será pacífico, como, segundo ele, são todos os atos da direita, e voltou a levantar suspeitas sobre a presença de infiltrados nas depredações de 2023.",BC_4325421_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Carlos Hauly,PODE,PR,29/04/2025 18:00:00,"Instituto Nacional do Seguro Social (INSS),Caixa de Previdência dos Funcionários do Banco do Brasil (PREVI),Direitos políticos,Presidencialismo,Parlamentarismo,Comissão Parlamentar de Inquérito (CPI),Aposentado",4325422,1,"O Deputado criticou o escândalo de fraudes no Instituto Nacional do Seguro Social (INSS), classificando como “canalhice” e “patifaria” os descontos indevidos nos benefícios de aposentados. Defendeu a responsabilização dos envolvidos, cobrando cadeia para os culpados e perda de direitos políticos para dirigentes, mesmo que indiretamente ligados. Afirmou que o episódio evidencia a fragilidade do sistema presidencialista, argumentando que, sob o parlamentarismo, um escândalo desse porte derrubaria o Governo. Ressaltou que o caso se arrasta desde 2016, atravessando três Governos, e só agora estaria sendo investigado. Por fim, defendeu a instalação de uma Comissão Parlamentar de Inquérito (CPI) e a imediata devolução dos valores desviados aos aposentados.",BC_4325422_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Enfermeira Rejane,PCdoB,RJ,29/04/2025 18:04:00,"Enfermagem,Educação a distância,Formação acadêmica,Marco regulatório,Conselho Federal de Enfermagem (Cofen),Amazonas,Rio de Janeiro (Estado),Rondônia,Judicialização da saúde,Ministro de Estado da Educação,Presidência da Câmara dos Deputados,Lobby,Universidade privada",4325429,1,"A Deputada se posicionou contra a formação de profissionais de enfermagem por meio do ensino a distância (EaD), reforçando a necessidade de uma formação acadêmica presencial e de qualidade. Unindo-se à Deputada Ana Paula, alertou que a prática inadequada desses profissionais pode aumentar o risco de mortes de pacientes. Criticou a iminente aprovação de um marco regulatório que pode favorecer a abertura de cursos EaD, mencionando que o Conselho Federal de Enfermagem (Cofen) tem judicializado o tema e que em Estados como Rondônia, Amazonas e Rio de Janeiro houve ações bem-sucedidas para cancelar cursos desse tipo. Por fim, solicitou uma audiência com o Ministro da Educação e pediu apoio da Presidência da Câmara para discutir a questão, denunciando a pressão do lobby de universidades privadas.",BC_4325429_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Capitão Alberto Neto,PL,AM,29/04/2025 18:08:00,"Instituto Nacional do Seguro Social (INSS),Corrupção,Aposentado,Salário mínimo,Ministério da Previdência Social,omissão,ressarcimento
Uniforme escolar,Vermelho,Futebol,Seleção Brasileira de Futebol,Esquerda política,Símbolo nacional
Manifestação pública,anistia,Perseguição política,Congresso Nacional,Pauta (processo legislativo)",4325432,1,"O Deputado criticou o Governo Federal pelo escândalo de corrupção no Instituto Nacional do Seguro Social (INSS), que envolveu descontos indevidos nos contracheques de aposentados, sobretudo os que recebem um salário mínimo. Acusou o Ministro da Previdência, Carlos Lupi, de omissão, alegando que o mesmo sabia do esquema e não agiu. Cobrou o ressarcimento dos aposentados e convocou a população a processar as entidades envolvidas. Em seguida, também repudiou a proposta de adotar uma camisa vermelha para a Seleção Brasileira, acusando a esquerda de tentar “sequestrar” símbolos nacionais. Por fim, convocou a sociedade para participar de uma caminhada no dia 7 de maio em defesa da anistia aos envolvidos no 8 de Janeiro, alegando perseguição judicial e defendendo que o Congresso Nacional decida sobre o tema.",BC_4325432_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Guilherme Boulos,PSOL,SP,29/04/2025 18:12:00,"reajuste,Serviço de entrega por aplicativo,Motociclista,Paralisação do trabalho,Entregador por aplicativo,Greve,Ciclista,Direitos do trabalhador",4325439,1,"O Deputado criticou o reajuste anunciado pelo iFood aos entregadores — R$ 0,50 para ciclistas e R$ 1,00 para motociclistas —, considerando-o insuficiente e desrespeitoso diante dos lucros da empresa, estimados em R$ 1 bilhão neste ano. Lembrou que o aumento foi resultado da paralisação recente dos entregadores e reafirmou o compromisso de seguir cobrando a pauta apresentada por esses trabalhadores: taxa mínima de 10 reais por entrega, adicional de 2,50 reais por quilômetro, limite de 3 km para entregas com bicicleta e fim do sistema de entregas agregadas. Por fim, destacou que um novo breque dos entregadores já estaria previsto, e reiterou a necessidade de diálogo efetivo por parte da empresa.",BC_4325439_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Joseildo Ramos,PT,BA,29/04/2025 18:12:00,"anistia,Ministro do Supremo Tribunal Federal,Ex-presidente da República,Democracia,Vice-presidente da República,Presidente da República,Homicídio,Tentativa (crime),Golpe de Estado (crime),Brasília (DF),Ato antidemocrático,Ditadura militar",4325440,1,"O Deputado criticou colegas Parlamentares que defendem anistia para envolvidos nos atos golpistas de 8 de janeiro, acusando-os de apoiar um ex-Presidente que liderou um plano para assassinar o Presidente Lula, o Vice-Presidente Alckmin e o Ministro Alexandre de Moraes. Reforçou que tais Parlamentares foram eleitos democraticamente, mas agora defendem golpistas, o que considerou ""cara de pau"". Por fim, afirmou que não pode haver anistia para quem atentou contra a democracia, pois ""ditadura mata"".",BC_4325440_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Mauricio Marcon,PODE,RS,29/04/2025 18:16:00,"Ditadura militar,Cuba,Coreia do Norte,Venezuela
Serviço de entrega por aplicativo,Direitos do trabalhador,Gestão empresarial",4325444,1,"O Deputado ironizou falas anteriores sobre ditaduras, afirmando que ""ditadura mata, mas só incomoda se não for de esquerda"", citando os regimes de Cuba, Venezuela e Coreia do Norte como exemplos apoiados pela esquerda. Também rebateu o Deputado Guilherme Boulos sobre críticas ao iFood, sugerindo que Boulos deveria abrir uma empresa de entregas e oferecer os benefícios que considera adequados — completando que não o faz porque “sabe que vai quebrar"".",BC_4325444_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Sargento Portugal,PODE,RJ,29/04/2025 18:16:00,"Programa de Pleno Pagamento de Dívidas dos Estados (Propag),Governador,Rio de Janeiro (Estado),Lei complementar estadual,Estabilidade financeira,Decreto federal,Administração estadual
Denúncia,Imprensa,Polícia militar,Unidade de Polícia Pacificadora (UPP),Recomposição salarial,Secretário Estadual,Defesa civil",4325445,1,"O Deputado fez um apelo ao Governador do Rio de Janeiro, Cláudio Castro, para que o Estado formalize a adesão ao Propag (Programa de Pleno Ajuste Fiscal), conforme prevê o Decreto Federal regulamentador da Lei Complementar nº 212/2025. Explicou que o prazo para adesão vai até 31 de dezembro de 2025, mas o Estado ainda não oficializou seu ingresso, o que compromete a estabilidade financeira e salarial de mais de 400 mil servidores ativos, inativos, pensionistas e veteranos. Destacou que, embora o Propag não implique repasses diretos para pagamentos, ele é essencial para desafogar o caixa estadual e viabilizar a prometida recomposição inflacionária, não cumprida desde 2022. Em seguida, comentou a denúncia veiculada na imprensa sobre o suposto envolvimento de oficiais da alta cúpula da Polícia Militar com o crime organizado em Unidades de Polícia Pacificadora (UPPs). Cobrou rigor na apuração e defendeu a extinção do modelo das UPPs, que classificou como “projeto falido”. Ainda dirigiu-se ao novo Secretário de Polícia Militar, Coronel Menezes, pedindo atenção ao estudo entregue com pautas como escala de trabalho, recomposição salarial e pagamentos devidos aos veteranos. Por fim, sugeriu que, caso o Governador não atenda às demandas da tropa, os Secretários da Polícia Militar e da Defesa Civil entreguem seus cargos em protesto.",BC_4325445_1_1
